# name: NOAA-Weather
# source: https://www.ncei.noaa.gov/access/services/data/v1
# import date: 12/13/2023&comma; 4:17:52 PM
# description: Historical weather data fetched from NOAA. Note that the attribute "utc" has been hidden.
# attribute -- name: where, description: weather station, type: categorical, editable: true
# attribute -- name: latitude, description: Latitude of weather station, type: numeric, unit: º, editable: true
# attribute -- name: longitude, description: Longitude of weather station, type: numeric, unit: º, editable: true
# attribute -- name: elevation, description: Elevation of weather station, type: numeric, unit: ft, precision: 0, editable: true
# attribute -- name: when, description: When the observation occurred in weather station's standard time, type: date, editable: true
# attribute -- name: tMax, description: Maximum temperature, unit: °F, editable: true
# attribute -- name: tMin, description: Minimum temperature, unit: °F, editable: true
# attribute -- name: tAvg, description: Average temperature, unit: °F, editable: true
# attribute -- name: precip, description: Precipitation, unit: in, editable: true
where,latitude,longitude,elevation,when,tMax,tMin,tAvg,precip
NRN AROOSTOOK REGIONAL APT,47.286,-68.313,987.8609240000001,2023-10,57.2,42.620000000000005,49.82,3.7125984251968505
NRN AROOSTOOK REGIONAL APT,47.286,-68.313,987.8609240000001,2023-11,35.42,23.36,29.3,1.0551181102362206
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-01,20.84,3.740000000000002,12.379999999999999,3.9960629921259843
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-02,22.46,3.379999999999999,12.920000000000002,2.232283464566929
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-03,26.42,4.099999999999998,15.259999999999998,3.437007874015748
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-04,46.22,28.22,37.22,4.381889763779528
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-05,61.7,42.8,52.34,3.1692913385826773
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-06,74.12,51.8,62.96,2.622047244094488
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-07,78.25999999999999,58.1,68.18,7.062992125984253
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-08,77,54.86,65.84,1.7874015748031495
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-09,66.92,44.78,55.94,2.590551181102362
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-10,55.22,39.38,47.3,5.78740157480315
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-11,36.5,23,29.66,3.377952755905512
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2014-12,29.12,15.8,22.46,5.881889763779528
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-01,18.86,-1.6599999999999966,8.599999999999998,2.9015748031496065
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-02,12.920000000000002,-7.060000000000002,3.019999999999996,1.204724409448819
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-03,31.1,8.240000000000002,19.58,1.6614173228346458
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-04,46.4,26.78,36.68,2.350393700787402
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-05,67.46000000000001,44.06,55.76,2.748031496062992
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-06,67.1,48.74,57.92,4.251968503937008
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-07,74.84,54.32,64.58000000000001,3.188976377952756
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-08,78.08000000000001,58.28,68.18,4.177165354330708
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-09,72.68,50.18,61.519999999999996,3.8267716535433074
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-10,51.08,32.54,41.72,2.834645669291339
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-11,42.08,28.759999999999998,35.42,2.1653543307086616
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2015-12,33.8,23.36,28.58,4.881889763779528
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-01,26.060000000000002,9.68,17.78,1.4212598425196852
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-02,28.94,8.059999999999999,18.5,4.047244094488189
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-03,33.26,15.259999999999998,24.259999999999998,4.708661417322834
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-04,46.76,24.8,35.78,2.7952755905511815
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-05,64.94,42.980000000000004,53.78,2.9606299212598426
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-06,72.32,50.540000000000006,61.519999999999996,3.6535433070866143
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-07,77.36,56.120000000000005,66.74000000000001,5.645669291338583
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-08,77.36,55.76,66.56,5.889763779527559
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-09,68.9,48.379999999999995,58.64,2.484251968503937
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-10,56.3,36.68,46.58,2.543307086614173
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-11,42.8,30.92,36.86,3.637795275590552
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2016-12,24.98,8.420000000000002,16.7,4.216535433070866
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-01,26.6,9.68,18.14,3.452755905511811
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-02,26.96,6.079999999999998,16.52,2.1811023622047245
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-03,29.48,10.940000000000001,20.299999999999997,2.720472440944882
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-04,48.92,33.62,41.18,3.8622047244094486
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-05,62.24,43.16,52.7,4.3700787401574805
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-06,72.5,51.26,61.88,4.397637795275591
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-07,76.82,55.040000000000006,66.02,2.62992125984252
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-08,75.2,52.519999999999996,63.86,2.283464566929134
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-09,72.32,49.82,60.980000000000004,3.125984251968504
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-10,62.24,40.64,51.44,6.23228346456693
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-11,39.56,22.1,30.92,3.6692913385826773
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2017-12,21.38,5.719999999999999,13.459999999999997,4.133858267716536
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-01,21.560000000000002,3.019999999999996,12.2,5.318897637795276
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-02,30.2,8.779999999999998,19.4,2.2007874015748032
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-03,35.96,21.560000000000002,28.759999999999998,2.704724409448819
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-04,44.96,26.78,35.78,4.622047244094489
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-05,66.56,39.38,52.879999999999995,2.330708661417323
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-06,70.34,47.3,58.82,3.161417322834646
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-07,82.4,59.36,70.88,2.1929133858267718
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-08,80.06,57.74,68.9,3.8740157480314963
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-09,69.25999999999999,46.04,57.56,1.7480314960629921
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-10,47.66,32.36,39.92,4.090551181102363
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-11,34.34,21.560000000000002,27.86,5.043307086614173
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2018-12,25.34,7.52,16.52,3.7677165354330713
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-01,21.02,0.31999999999999673,10.759999999999998,5.641732283464568
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-02,22.28,1.3999999999999986,11.84,2.925196850393701
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-03,33.98,12.2,23.18,1.7244094488188977
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-04,45.14,30.2,37.58,4.838582677165355
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-05,59,38.480000000000004,48.74,3.1968503937007875
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-06,71.42,49.46,60.44,2.9094488188976384
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-07,80.6,56.84,68.72,2.5
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-08,75.92,54.14,65.12,2.507874015748032
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-09,64.75999999999999,44.42,54.68,4.877952755905512
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-10,55.040000000000006,37.22,46.22,3.763779527559055
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-11,35.06,21.38,28.22,3.7913385826771653
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2019-12,28.94,12.920000000000002,20.84,2.9133858267716537
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-01,25.16,8.240000000000002,16.7,3.1811023622047245
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-02,27.86,5.18,16.52,2.3897637795275593
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-03,36.32,15.8,26.060000000000002,2.9448818897637796
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-04,45.86,27.32,36.68,2.826771653543307
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-05,62.96,39.74,51.26,2.377952755905512
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-06,76.82,51.980000000000004,64.4,0.8779527559055119
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-07,79.88,59.900000000000006,69.98,3.043307086614173
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-08,78.44,54.32,66.38,2.2440944881889764
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-09,69.98,44.24,57.2,1.1614173228346458
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-10,52.34,35.06,43.7,7.216535433070867
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-11,44.6,28.58,36.68,3.6929133858267718
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2020-12,33.08,19.04,26.24,3.8937007874015754
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-01,25.88,13.82,19.759999999999998,1.2637795275590553
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-02,26.42,6.620000000000001,16.52,2.8858267716535435
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-03,37.94,15.98,26.96,2.440944881889764
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-04,53.78,32.54,43.34,3.5039370078740157
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-05,64.94,40.28,52.519999999999996,3.5118110236220477
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-06,76.64,53.24,64.94,3.4212598425196856
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-07,75.02,53.6,64.22,2.937007874015748
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-08,79.88,59,69.44,2.4645669291338583
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-09,68,48.92,58.46,6.125984251968504
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-10,58.82,41,49.82,2.4763779527559056
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-11,41.54,26.78,34.16,2.6535433070866143
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2021-12,29.48,13.459999999999997,21.560000000000002,3.37007874015748
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-01,17.96,-4.180000000000007,6.98,2.4015748031496065
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-02,24.98,4.279999999999998,14.719999999999999,3.582677165354331
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-03,33.8,17.42,25.52,4.003937007874016
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-04,46.76,30.92,38.84,3.4763779527559056
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-05,66.56,42.26,54.32,3.468503937007874
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-06,69.98,49.64,59.900000000000006,4.653543307086615
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-07,79.34,55.94,67.64,4.078740157480315
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-08,76.64,55.94,66.2,3.751968503937008
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-09,67.28,46.4,56.84,1.8622047244094488
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-10,61.519999999999996,38.12,49.82,4.464566929133858
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-11,42.08,26.6,34.34,4.964566929133858
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2022-12,33.08,19.759999999999998,26.42,4.539370078740157
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2023-01,26.42,12.02,19.22,5.34251968503937
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2023-02,23.9,1.0399999999999991,12.559999999999999,2.173228346456693
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2023-03,36.32,20.479999999999997,28.4,2.263779527559055
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2023-04,50.900000000000006,30.74,40.82,1.1771653543307086
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2023-05,64.03999999999999,39.38,51.8,2.7952755905511815
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2023-06,69.80000000000001,52.16,60.980000000000004,3.5078740157480315
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2023-07,80.6,62.42,71.42,4.496062992125984
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2023-08,71.96000000000001,54.5,63.14,6.5984251968503935
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2023-09,71.24000000000001,50.540000000000006,60.8,4.003937007874016
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2023-10,59,43.34,51.08,4.090551181102363
CARIBOU MUNICIPAL AIRPORT,46.871,-68.017,624.015768,2023-11,37.76,23.9,30.92,1.968503937007874
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-01,24.259999999999998,4.459999999999997,14.36,4.181102362204725
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-02,25.34,0.14000000000000057,12.740000000000002,1.4055118110236222
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-03,28.94,4.279999999999998,16.52,2.484251968503937
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-04,48.56,27.68,38.12,3.610236220472441
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-05,62.42,40.82,51.620000000000005,3.0275590551181106
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-06,73.58000000000001,48.92,61.16,4.267716535433071
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-07,79.52,56.3,67.82,6.4291338582677175
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-08,76.64,53.06,64.75999999999999,2.2755905511811023
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-09,68.72,43.16,55.94,1.3031496062992127
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-10,57.379999999999995,38.84,48.019999999999996,5.818897637795277
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-11,38.480000000000004,22.28,30.38,2.059055118110236
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2014-12,31.82,17.78,24.8,5.507874015748032
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-01,21.2,-0.5800000000000054,10.399999999999999,1.4409448818897639
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-02,15.259999999999998,-9.219999999999999,3.019999999999996,0.6614173228346457
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-03,33.08,6.620000000000001,19.939999999999998,0.7165354330708662
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-04,48.019999999999996,25.7,36.86,2.62992125984252
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-05,68.36,42.620000000000005,55.400000000000006,3.913385826771654
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-06,67.46000000000001,46.22,56.84,4.118110236220472
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-07,76.1,51.980000000000004,64.03999999999999,1.6062992125984252
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-08,79.34,55.94,67.64,3.7913385826771653
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-09,73.03999999999999,48.019999999999996,60.620000000000005,10.196850393700789
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-10,52.519999999999996,30.92,41.72,2.712598425196851
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-11,43.52,27.86,35.6,2.177165354330709
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2015-12,35.78,23.9,29.84,4.192913385826772
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-01,27.5,9.68,18.68,1.4212598425196852
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-02,31.64,7.34,19.58,3.547244094488189
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-03,36.14,17.78,26.96,4.0078740157480315
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-04,49.64,23.36,36.5,2.7637795275590555
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-05,65.12,41,53.06,2.6535433070866143
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-06,71.96000000000001,47.84,59.900000000000006,2.6614173228346454
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-07,78.44,54.86,66.56,3.6220472440944884
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-08,77.53999999999999,52.879999999999995,65.30000000000001,6.200787401574804
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-09,69.80000000000001,44.96,57.379999999999995,0.9881889763779529
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-10,57.2,35.42,46.22,2.4330708661417324
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-11,43.879999999999995,30.38,37.04,2.535433070866142
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2016-12,27.32,9.5,18.5,2.921259842519685
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-01,28.22,8.779999999999998,18.5,2.830708661417323
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-02,29.66,4.640000000000001,17.06,1.6299212598425197
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-03,30.74,10.579999999999998,20.66,1.531496062992126
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-04,50.36,32.72,41.54,3.8622047244094486
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-05,62.06,40.1,51.08,4.913385826771654
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-06,72.86,48.92,60.8,2.921259842519685
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-07,78.44,52.519999999999996,65.48,1.7913385826771655
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-08,76.64,50,63.31999999999999,2.8858267716535435
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-09,73.4,47.66,60.620000000000005,2.5944881889763782
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-10,63.31999999999999,39.2,51.26,5.696850393700787
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-11,42.08,22.28,32.18,3.905511811023622
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2017-12,23.36,5.899999999999999,14.54,3.2362204724409454
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-01,24.439999999999998,4.279999999999998,14.36,3.3070866141732287
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-02,32.36,8.959999999999997,20.66,2.3818897637795278
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-03,36.14,21.02,28.58,1.9921259842519687
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-04,46.04,27.5,36.68,3.4724409448818903
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-05,68.36,36.14,52.16,2.515748031496063
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-06,71.24000000000001,43.52,57.379999999999995,3.2952755905511815
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-07,81.86,56.3,69.08000000000001,3.1692913385826773
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-08,78.80000000000001,54.68,66.74000000000001,2.929133858267717
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-09,69.08000000000001,42.08,55.58,1.921259842519685
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-10,48.379999999999995,30.56,39.38,3.606299212598425
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-11,34.7,20.479999999999997,27.5,4.8858267716535435
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2018-12,27.5,7.159999999999997,17.42,2.488188976377953
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-01,23.18,-0.03999999999999915,11.48,4.244094488188977
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-02,23.36,1.759999999999998,12.559999999999999,1.8740157480314963
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-03,34.88,10.579999999999998,22.64,1.893700787401575
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-04,46.22,30.02,38.12,4.381889763779528
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-05,58.28,35.6,46.94,2.6062992125984255
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-06,71.6,45.5,58.64,4.200787401574804
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-07,81.14,54.68,68,1.8267716535433072
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-08,75.74000000000001,51.44,63.5,3.8385826771653546
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-09,66.02,42.08,53.96,3.519685039370079
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-10,55.58,34.52,45.14,4.255905511811024
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-11,36.32,21.38,28.94,3.5905511811023625
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2019-12,30.56,12.740000000000002,21.560000000000002,2.830708661417323
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2020-01,26.96,8.959999999999997,17.96,1.956692913385827
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2020-02,29.3,4.099999999999998,16.7,1.6181102362204727
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2020-03,37.94,16.340000000000003,27.14,2.0393700787401574
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2020-04,47.480000000000004,26.96,37.22,3.311023622047244
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2020-05,63.86,37.58,50.72,2.9330708661417324
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2020-06,76.1,49.46,62.78,1.1850393700787403
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2020-07,79.52,57.92,68.72,3.133858267716535
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2020-08,78.98,52.7,65.84,1.4803149606299213
INTERNATIONAL AIRPORT,46.119,-67.793,476.04988399999996,2020-09,70.7,42.620000000000005,56.66,0.5039370078740159
